,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
1126,2014-06-25,103.7862079449216,4.0,3.94,-2.1972721884810724,13808200.0,0.0,1.0,3.95,4.0,3.94,3.96,13808200.0
1127,2014-06-26,103.78518054006824,4.09,3.94,-2.1282985992628483,21626900.0,0.0,1.0,3.95,4.09,3.94,4.03,21626900.0
1128,2014-06-27,103.89415313521489,4.11,4.04,-2.0493250100446243,16034600.0,0.0,1.0,4.06,4.11,4.04,4.11,16034600.0
1129,2014-06-30,103.95312573036153,4.25,4.08,-1.9703514208264004,25850200.0,0.0,1.0,4.12,4.25,4.08,4.19,25850200.0
1130,2014-07-01,104.04209832550819,4.26,4.17,-1.9413778316081771,29280200.0,0.0,1.0,4.21,4.26,4.17,4.22,29280200.0
1131,2014-07-02,104.06107092065484,4.35,4.22,-1.8224042423899531,20325200.0,0.0,1.0,4.23,4.35,4.22,4.34,20325200.0
1132,2014-07-03,104.19004351580149,4.4,4.14,-1.9234306531717291,22521700.0,0.0,1.0,4.36,4.4,4.14,4.24,22521700.0
1133,2014-07-07,104.05901611094814,4.31,4.21,-1.9044570639535057,21165500.0,0.0,1.0,4.23,4.31,4.21,4.26,21165500.0
1134,2014-07-08,104.0779887060948,4.3,4.1,-1.9454834747352818,41601500.0,0.0,1.0,4.25,4.3,4.1,4.22,41601500.0
1135,2014-07-09,104.03696130124143,4.29,4.2,-1.9365098855170573,18462200.0,0.0,1.0,4.21,4.29,4.2,4.23,18462200.0
1136,2014-07-10,104.00593389638809,4.36,4.14,-1.8775362962988338,39245000.0,0.0,1.0,4.18,4.36,4.14,4.29,39245000.0
1137,2014-07-11,104.12490649153474,4.4,4.29,-1.798562707080609,22304500.0,0.0,1.0,4.3,4.4,4.29,4.37,22304500.0
1138,2014-07-14,104.26387908668138,4.65,4.39,-1.5295891178623855,72965700.0,0.0,1.0,4.44,4.65,4.39,4.64,72965700.0
1139,2014-07-15,104.45285168182804,4.8,4.41,-1.640615528644161,156113700.0,0.0,1.0,4.63,4.8,4.41,4.53,156113700.0
1140,2014-07-16,104.42182427697469,4.77,4.57,-1.5116419394259373,61848100.0,0.0,1.0,4.6,4.77,4.57,4.66,61848100.0
1141,2014-07-17,104.45079687212133,4.68,4.5,-1.6026683502077133,49775300.0,0.0,1.0,4.63,4.68,4.5,4.57,49775300.0
1142,2014-07-18,103.54976946726798,3.84,3.67,-2.3436947609894894,137047100.0,0.0,1.0,3.73,3.84,3.67,3.83,137047100.0
1143,2014-07-21,103.67874206241463,3.87,3.75,-2.3947211717712658,34113900.0,0.0,1.0,3.86,3.87,3.75,3.78,34113900.0
1144,2014-07-22,103.63771465756128,3.86,3.78,-2.375747582553042,33971200.0,0.0,1.0,3.82,3.86,3.78,3.8,33971200.0
1145,2014-07-23,103.63668725270793,3.83,3.75,-2.416773993334818,31674300.0,0.0,1.0,3.82,3.83,3.75,3.76,31674300.0
1146,2014-07-24,103.56565984785458,3.8,3.71,-2.447800404116594,27809600.0,0.0,1.0,3.75,3.8,3.71,3.73,27809600.0
1147,2014-07-25,103.54463244300123,3.79,3.69,-2.4188268148983703,31604600.0,0.0,1.0,3.73,3.79,3.69,3.76,31604600.0
1148,2014-07-28,103.58360503814788,3.78,3.68,-2.449853225680146,31443400.0,0.0,1.0,3.77,3.78,3.68,3.73,31443400.0
1149,2014-07-29,103.55257763329453,3.84,3.73,-2.3908796364619223,35962500.0,0.0,1.0,3.74,3.84,3.73,3.79,35962500.0
1150,2014-07-30,103.63155022844117,3.88,3.77,-2.3619060472436986,42863000.0,0.0,1.0,3.82,3.88,3.77,3.82,42863000.0
1151,2014-07-31,103.61062282358782,3.99,3.78,-2.2729324580254735,112146900.0,0.0,1.0,3.8001,3.99,3.78,3.91,112146900.0
1152,2014-08-01,103.71949541873448,4.015,3.87,-2.2139588688072496,33710000.0,0.0,1.0,3.91,4.015,3.87,3.97,33710000.0
1153,2014-08-04,103.77846801388112,4.02,3.93,-2.184985279589026,21361900.0,0.0,1.0,3.97,4.02,3.93,4.0,21361900.0
1154,2014-08-05,103.79744060902777,4.11,3.97,-2.106011690370802,40330600.0,0.0,1.0,3.99,4.11,3.97,4.08,40330600.0
1155,2014-08-06,103.86641320417442,4.14,4.03,-2.067038101152578,16271200.0,0.0,1.0,4.06,4.14,4.03,4.12,16271200.0
1156,2014-08-07,103.94538579932106,4.1997,4.07,-2.0880645119343546,32712300.0,0.0,1.0,4.14,4.1997,4.07,4.1,32712300.0
1157,2014-08-08,103.90435839446772,4.15,4.05,-2.0690909227161303,27166900.0,0.0,1.0,4.1,4.15,4.05,4.12,27166900.0
1158,2014-08-11,103.83333098961437,4.19,3.99,-2.050117333497907,29560500.0,0.0,1.0,4.03,4.19,3.99,4.14,29560500.0
1159,2014-08-12,103.92230358476101,4.14,4.08,-2.1111437442796825,27350400.0,0.0,1.0,4.12,4.14,4.08,4.08,27350400.0
1160,2014-08-13,103.88127617990767,4.15,4.03,-2.0821701550614584,30396800.0,0.0,1.0,4.08,4.15,4.03,4.11,30396800.0
1161,2014-08-14,103.90024877505431,4.17,4.075,-2.113196565843235,26147100.0,0.0,1.0,4.1,4.17,4.075,4.08,26147100.0
1162,2014-08-15,103.91922137020097,4.14,4.07,-2.064222976625011,33349200.0,0.0,1.0,4.12,4.14,4.07,4.13,33349200.0
1163,2014-08-18,103.93819396534761,4.22,4.14,-1.9852493874067874,45381300.0,0.0,1.0,4.14,4.22,4.14,4.21,45381300.0
1164,2014-08-19,103.99716656049426,4.3,4.2,-1.9262757981885639,23209600.0,0.0,1.0,4.2,4.3,4.2,4.27,23209600.0
1165,2014-08-20,104.0461391556409,4.32,4.22,-1.9173022089703393,11986600.0,0.0,1.0,4.25,4.32,4.22,4.28,11986600.0
1166,2014-08-21,104.08511175078756,4.29,4.21,-1.9583286197521155,11939800.0,0.0,1.0,4.29,4.29,4.21,4.24,11939800.0
1167,2014-08-22,104.01408434593421,4.28,4.21,-1.9493550305338918,8364700.0,0.0,1.0,4.22,4.28,4.21,4.25,8364700.0
1168,2014-08-25,104.06305694108086,4.27,4.18,-2.0203814413156684,8998200.0,0.0,1.0,4.27,4.27,4.18,4.18,8998200.0
1169,2014-08-26,103.9620295362275,4.22,4.13,-2.011407852097444,9169400.0,0.0,1.0,4.17,4.22,4.13,4.19,9169400.0
1170,2014-08-27,103.99100213137416,4.21,4.15,-2.0424342628792203,7304400.0,0.0,1.0,4.2,4.21,4.15,4.16,7304400.0
1171,2014-08-28,103.92997472652081,4.19,4.07,-2.063460673660997,10331400.0,0.0,1.0,4.14,4.19,4.07,4.14,10331400.0
1172,2014-08-29,103.93894732166746,4.19,4.14,-2.034487084442772,7337100.0,0.0,1.0,4.15,4.19,4.14,4.17,7337100.0
1173,2014-09-02,103.9479199168141,4.25,4.15,-2.0455134952245486,12603300.0,0.0,1.0,4.16,4.25,4.15,4.16,12603300.0
1174,2014-09-03,103.95689251196075,4.23,4.17,-2.0165399060063236,9600600.0,0.0,1.0,4.17,4.23,4.17,4.19,9600600.0
1175,2014-09-04,103.9708651071074,4.25,4.15,-2.0575663167880998,12791400.0,0.0,1.0,4.185,4.25,4.15,4.15,12791400.0
1176,2014-09-05,103.95483770225405,4.19,4.15,-2.058592727569876,6630200.0,0.0,1.0,4.17,4.19,4.15,4.15,6630200.0
1177,2014-09-08,103.9138102974007,4.18,4.1,-2.0796191383516525,8396200.0,0.0,1.0,4.13,4.18,4.1,4.13,8396200.0
1178,2014-09-09,103.93278289254735,4.16,4.08,-2.1306455491334284,8950400.0,0.0,1.0,4.15,4.16,4.08,4.08,8950400.0
1179,2014-09-10,103.861755487694,4.11,4.01,-2.1316719599152045,13276800.0,0.0,1.0,4.08,4.11,4.01,4.08,13276800.0
1180,2014-09-11,103.81072808284065,4.08,4.02,-2.1326983706969806,8086800.0,0.0,1.0,4.03,4.08,4.02,4.08,8086800.0
1181,2014-09-12,103.8397006779873,4.11,3.96,-2.253724781478757,14123900.0,0.0,1.0,4.06,4.11,3.96,3.96,14123900.0
1182,2014-09-15,103.75867327313395,4.02,3.9,-2.304751192260533,18257000.0,0.0,1.0,3.98,4.02,3.9,3.91,18257000.0
1183,2014-09-16,103.6676458682806,3.9,3.795,-2.405777603042309,40034200.0,0.0,1.0,3.89,3.9,3.795,3.81,40034200.0
1184,2014-09-17,103.59661846342723,3.88,3.8,-2.3968040138240854,24881400.0,0.0,1.0,3.82,3.88,3.8,3.82,24881400.0
1185,2014-09-18,103.65559105857389,3.94,3.695,-2.3378304246058614,16061200.0,0.0,1.0,3.88,3.94,3.695,3.88,16061200.0
1186,2014-09-19,103.70456365372054,3.94,3.81,-2.4088568353876365,22717900.0,0.0,1.0,3.93,3.94,3.81,3.81,22717900.0
1187,2014-09-22,103.58353624886719,3.83,3.75,-2.459883246169414,14195716.0,0.0,1.0,3.81,3.83,3.75,3.76,14195716.0
1188,2014-09-23,103.53250884401385,3.79,3.69,-2.530909656951189,16250695.0,0.0,1.0,3.76,3.79,3.69,3.69,16250695.0
1189,2014-09-24,103.48148143916049,3.75,3.69,-2.5219360677329647,11678165.0,0.0,1.0,3.71,3.75,3.69,3.7,11678165.0
1190,2014-09-25,103.47045403430714,3.72,3.6,-2.592962478514741,17112839.0,0.0,1.0,3.7,3.72,3.6,3.63,17112839.0
1191,2014-09-26,103.39942662945379,3.67,3.6,-2.623988889296517,12976329.0,0.0,1.0,3.63,3.67,3.6,3.6,12976329.0
1192,2014-09-29,103.32839922460043,3.66,3.54,-2.6750153000782935,26834495.0,0.0,1.0,3.56,3.66,3.54,3.55,26834495.0
1193,2014-09-30,103.32737181974709,3.58,3.4,-2.8160417108600693,55948816.0,0.0,1.0,3.56,3.58,3.4,3.41,55948816.0
1194,2014-10-01,103.15634441489374,3.42,3.3,-2.8770681216418454,33650009.0,0.0,1.0,3.39,3.42,3.3,3.35,33650009.0
1195,2014-10-02,103.13531701004038,3.44,3.28,-2.8380945324236215,27904965.0,0.0,1.0,3.37,3.44,3.28,3.39,27904965.0
1196,2014-10-03,103.19428960518704,3.46,3.37,-2.829120943205398,16754593.0,0.0,1.0,3.43,3.46,3.37,3.4,16754593.0
1197,2014-10-06,103.17826220033368,3.44,3.3,-2.870147353987174,17867784.0,0.0,1.0,3.415,3.44,3.3,3.36,17867784.0
1198,2014-10-07,103.11223479548033,3.38,3.28,-2.95117376476895,17720617.0,0.0,1.0,3.35,3.38,3.28,3.28,17720617.0
1199,2014-10-08,103.06120739062698,3.3052,3.18,-2.9522001755507263,27846144.0,0.0,1.0,3.3,3.3052,3.18,3.28,27846144.0
1200,2014-10-09,102.79017998577362,3.2,2.94,-3.283226586332502,69493536.0,0.0,1.0,3.03,3.2,2.94,2.95,69493536.0
1201,2014-10-10,102.70915258092027,2.95,2.71,-3.514252997114278,41026909.0,0.0,1.0,2.95,2.95,2.71,2.72,41026909.0
1202,2014-10-13,102.53812517606693,2.845,2.73,-3.4952794078960543,38269373.0,0.0,1.0,2.78,2.845,2.73,2.74,38269373.0
1203,2014-10-14,102.36709777121357,2.75,2.6,-3.6163058186778305,39964185.0,0.0,1.0,2.61,2.75,2.6,2.62,39964185.0
1204,2014-10-15,102.37607036636022,2.705,2.54,-3.627332229459607,36924628.0,0.0,1.0,2.62,2.705,2.54,2.61,36924628.0
1205,2014-10-16,102.31504296150688,2.715,2.54,-3.5983586402413827,38718250.0,0.0,1.0,2.56,2.715,2.54,2.64,38718250.0
1206,2014-10-17,102.42401555665353,2.86,2.66,-3.519385051023159,75956587.0,0.0,1.0,2.67,2.86,2.66,2.72,75956587.0
1207,2014-10-20,102.54348815180018,2.795,2.6,-3.570411461804935,28713702.0,0.0,1.0,2.7905,2.795,2.6,2.67,28713702.0
1208,2014-10-21,102.44696074694681,2.78,2.68,-3.471437872586711,24025769.0,0.0,1.0,2.695,2.78,2.68,2.77,24025769.0
1209,2014-10-22,102.54093334209347,2.795,2.64,-3.6024642833684872,23007306.0,0.0,1.0,2.79,2.795,2.64,2.64,23007306.0
1210,2014-10-23,102.42990593724012,2.71,2.6497,-3.5534906941502626,23730959.0,0.0,1.0,2.68,2.71,2.6497,2.69,23730959.0
1211,2014-10-24,102.43887853238677,2.73,2.67,-3.5645171049320394,11945852.0,0.0,1.0,2.69,2.73,2.67,2.68,11945852.0
1212,2014-10-27,102.42785112753342,2.71,2.65,-3.5855435157138147,13296565.0,0.0,1.0,2.68,2.71,2.65,2.66,13296565.0
1213,2014-10-28,102.43682372268006,2.77,2.67,-3.5265699264955908,22879276.0,0.0,1.0,2.69,2.77,2.67,2.72,22879276.0
1214,2014-10-29,102.49579631782672,2.81,2.73,-3.477596337277367,15601066.0,0.0,1.0,2.75,2.81,2.73,2.77,15601066.0
1215,2014-10-30,102.53476891297336,2.79,2.7,-3.498622748059143,13023110.0,0.0,1.0,2.79,2.79,2.7,2.75,13023110.0
1216,2014-10-31,102.53374150812002,2.83,2.75,-3.4496491588409195,14704782.0,0.0,1.0,2.79,2.83,2.75,2.8,14704782.0
1217,2014-11-03,102.55271410326665,2.9,2.81,-3.3806755696226953,11738620.0,0.0,1.0,2.81,2.9,2.81,2.87,11738620.0
1218,2014-11-04,102.64168669841331,2.905,2.75,-3.4217019804044715,12524608.0,0.0,1.0,2.9,2.905,2.75,2.83,12524608.0
1219,2014-11-05,102.59065929355995,2.87,2.77,-3.452728391186248,9633141.0,0.0,1.0,2.85,2.87,2.77,2.8,9633141.0
1220,2014-11-06,102.51963188870661,2.8,2.75,-3.493754801968024,8932899.0,0.0,1.0,2.78,2.8,2.75,2.76,8932899.0
1221,2014-11-07,102.50860448385326,2.8,2.76,-3.4747812127497992,7293780.0,0.0,1.0,2.77,2.8,2.76,2.78,7293780.0
1222,2014-11-10,102.5175770789999,2.81,2.75,-3.4958076235315763,12591386.0,0.0,1.0,2.78,2.81,2.75,2.76,12591386.0
1223,2014-11-11,102.51654967414655,2.79,2.72,-3.5268340343133513,8113460.0,0.0,1.0,2.78,2.79,2.72,2.73,8113460.0
1224,2014-11-12,102.4655222692932,2.75,2.65,-3.5478604450951274,15873150.0,0.0,1.0,2.73,2.75,2.65,2.71,15873150.0
1225,2014-11-13,102.44449486443986,2.74,2.65,-3.5988868558769034,10915428.0,0.0,1.0,2.71,2.74,2.65,2.66,10915428.0
1226,2014-11-14,102.4084674595865,2.7,2.61,-3.6499132666586798,12368471.0,0.0,1.0,2.675,2.7,2.61,2.61,12368471.0
1227,2014-11-17,102.35244005473315,2.69,2.61,-3.590939677440456,12591612.0,0.0,1.0,2.62,2.69,2.61,2.67,12591612.0
1228,2014-11-18,102.4214126498798,2.73,2.63,-3.611966088222232,14975259.0,0.0,1.0,2.69,2.73,2.63,2.65,14975259.0
1229,2014-11-19,102.41038524502645,2.68,2.61,-3.632992499004008,10318396.0,0.0,1.0,2.68,2.68,2.61,2.63,10318396.0
1230,2014-11-20,102.3293578401731,2.72,2.59,-3.574018909785784,15043856.0,0.0,1.0,2.6,2.72,2.59,2.69,15043856.0
1231,2014-11-21,102.44833043531975,2.77,2.71,-3.4950453205675602,11310730.0,0.0,1.0,2.72,2.77,2.71,2.77,11310730.0
1232,2014-11-24,102.5273030304664,2.85,2.8,-3.4360717313493363,12292729.0,0.0,1.0,2.8,2.85,2.8,2.83,12292729.0
1233,2014-11-25,102.56627562561305,2.86,2.76,-3.4370981421311124,11073557.0,0.0,1.0,2.84,2.86,2.76,2.83,11073557.0
1234,2014-11-26,102.5352482207597,2.84,2.8,-3.4281245529128888,10560747.0,0.0,1.0,2.81,2.84,2.8,2.84,10560747.0
1235,2014-11-28,102.57422081590634,2.85,2.77,-3.4791509636946647,5665011.0,0.0,1.0,2.85,2.85,2.77,2.79,5665011.0
1236,2014-12-01,102.493193411053,2.79,2.64,-3.600177374476441,16025136.0,0.0,1.0,2.77,2.79,2.64,2.67,16025136.0
1237,2014-12-02,102.41216600619964,2.71,2.61,-3.591203785258217,12438764.0,0.0,1.0,2.69,2.71,2.61,2.68,12438764.0
1238,2014-12-03,102.43113860134629,2.82,2.69,-3.532230196039993,18259992.0,0.0,1.0,2.71,2.82,2.69,2.74,18259992.0
1239,2014-12-04,102.47011119649295,2.75,2.66,-3.5832566068217693,15538974.0,0.0,1.0,2.75,2.75,2.66,2.69,15538974.0
1240,2014-12-05,102.40908379163959,2.7,2.66,-3.614283017603545,9479344.0,0.0,1.0,2.69,2.7,2.66,2.66,9479344.0
1241,2014-12-08,102.36805638678624,2.68,2.52,-3.6953094283853214,25394055.0,0.0,1.0,2.65,2.68,2.52,2.58,25394055.0
1242,2014-12-09,102.2670289819329,2.59,2.49,-3.6863358391670977,22924515.0,0.0,1.0,2.55,2.59,2.49,2.59,22924515.0
1243,2014-12-10,102.29600157707954,2.58,2.46,-3.7973622499488737,17686696.0,0.0,1.0,2.58,2.58,2.46,2.48,17686696.0
1244,2014-12-11,102.22497417222618,2.54,2.46,-3.7883886607306496,10151258.0,0.0,1.0,2.51,2.54,2.46,2.49,10151258.0
1245,2014-12-12,102.17394676737283,2.55,2.35,-3.759415071512425,21209623.0,0.0,1.0,2.46,2.55,2.35,2.52,21209623.0
1246,2014-12-15,102.23291936251948,2.6,2.46,-3.810441482294202,19636438.0,0.0,1.0,2.52,2.6,2.46,2.47,19636438.0
1247,2014-12-16,102.15189195766614,2.53,2.42,-3.7814678930759773,17049332.0,0.0,1.0,2.44,2.53,2.42,2.5,17049332.0
1248,2014-12-17,102.21086455281278,2.57,2.46,-3.7324943038577536,12521460.0,0.0,1.0,2.5,2.57,2.46,2.55,12521460.0
1249,2014-12-18,102.28983714795943,2.59,2.54,-3.7335207146395297,12420373.0,0.0,1.0,2.58,2.59,2.54,2.55,12420373.0
1250,2014-12-19,102.23880974310609,2.57,2.51,-3.714547125421306,14701505.0,0.0,1.0,2.53,2.57,2.51,2.57,14701505.0
1251,2014-12-22,102.25778233825272,2.68,2.52,-3.6255735362030816,15035905.0,0.0,1.0,2.55,2.68,2.52,2.66,15035905.0
1252,2014-12-23,102.39675493339938,2.72,2.66,-3.616599946984858,8276449.0,0.0,1.0,2.69,2.72,2.66,2.67,8276449.0
1253,2014-12-24,102.33572752854603,2.7,2.63,-3.637626357766634,4624005.0,0.0,1.0,2.63,2.7,2.63,2.65,4624005.0
1254,2014-12-26,102.35470012369268,2.685,2.65,-3.6386527685484102,4028005.0,0.0,1.0,2.65,2.685,2.65,2.65,4028005.0
1255,2014-12-29,102.34367271883933,2.66,2.63,-3.629679179330186,8526993.0,0.0,1.0,2.64,2.66,2.63,2.66,8526993.0
1256,2014-12-30,102.34264531398597,2.695,2.63,-3.6607055901119625,7783709.0,0.0,1.0,2.64,2.695,2.63,2.63,7783709.0
1257,2014-12-31,102.34161790913262,2.7,2.64,-3.6217320008937386,11177917.0,0.0,1.0,2.64,2.7,2.64,2.67,11177917.0
1258,2015-01-02,102.40059050427928,2.73,2.64,-3.6027584116755147,8330255.0,0.0,1.0,2.7,2.73,2.64,2.69,8330255.0
1259,2015-01-05,102.36956309942593,2.7,2.64,-3.6337848224572897,8878176.0,0.0,1.0,2.67,2.7,2.64,2.66,8878176.0
1260,2015-01-06,102.34853569457258,2.66,2.55,-3.664811233239067,13916645.0,0.0,1.0,2.65,2.66,2.55,2.63,13916645.0
1261,2015-01-07,102.32750828971922,2.65,2.54,-3.715837644020842,12377554.0,0.0,1.0,2.63,2.65,2.54,2.58,12377554.0
1262,2015-01-08,102.28648088486587,2.645,2.56,-3.6868640548026184,11136587.0,0.0,1.0,2.59,2.645,2.56,2.61,11136587.0
1263,2015-01-09,102.32545348001253,2.64,2.58,-3.6678904655843945,8858314.0,0.0,1.0,2.63,2.64,2.58,2.63,8858314.0
1264,2015-01-12,102.31442607515916,2.64,2.55,-3.6689168763661706,9979638.0,0.0,1.0,2.62,2.64,2.55,2.63,9979638.0
1265,2015-01-13,102.33339867030583,2.68,2.6,-3.6399432871479465,17907354.0,0.0,1.0,2.64,2.68,2.6,2.66,17907354.0
1266,2015-01-14,102.29237126545246,2.66,2.58,-3.670969697929723,9989870.0,0.0,1.0,2.6,2.66,2.58,2.63,9989870.0
1267,2015-01-15,102.31134386059912,2.65,2.49,-3.781996108711499,17744035.0,0.0,1.0,2.62,2.65,2.49,2.52,17744035.0
1268,2015-01-16,102.21031645574575,2.53,2.39,-3.913022519493275,30192441.0,0.0,1.0,2.52,2.53,2.39,2.39,30192441.0
1269,2015-01-20,102.07928905089241,2.43,2.19,-4.064048930275051,56713301.0,0.0,1.0,2.39,2.43,2.19,2.24,56713301.0
1270,2015-01-21,101.86826164603906,2.45,2.14,-3.855075341056827,46530825.0,0.0,1.0,2.18,2.45,2.14,2.45,46530825.0
1271,2015-01-22,102.10723424118571,2.5,2.37,-3.836101751838603,36169577.0,0.0,1.0,2.42,2.5,2.37,2.47,36169577.0
1272,2015-01-23,102.16620683633235,2.5,2.43,-3.8571281626203793,11107160.0,0.0,1.0,2.48,2.5,2.43,2.45,11107160.0
1273,2015-01-26,102.12517943147901,2.64,2.44,-3.6981545734021557,36571306.0,0.0,1.0,2.44,2.64,2.44,2.61,36571306.0
1274,2015-01-27,102.26415202662565,2.84,2.56,-3.6091809841839315,51805831.0,0.0,1.0,2.58,2.84,2.56,2.7,51805831.0
1275,2015-01-28,102.3931246217723,2.75,2.6,-3.680207394965708,24786168.0,0.0,1.0,2.71,2.75,2.6,2.63,24786168.0
1276,2015-01-29,102.31209721691896,2.69,2.51,-3.701233805747484,17790203.0,0.0,1.0,2.63,2.69,2.51,2.61,17790203.0
1277,2015-01-30,102.2410698120656,2.6,2.51,-3.74226021652926,12908182.0,0.0,1.0,2.56,2.6,2.51,2.57,12908182.0
1278,2015-02-02,102.37004240721225,2.75,2.65,-3.6432866273110363,25688696.0,0.0,1.0,2.69,2.75,2.65,2.67,25688696.0
1279,2015-02-03,102.3790150023589,2.8,2.68,-3.5543130380928125,22592285.0,0.0,1.0,2.7,2.8,2.68,2.76,22592285.0
1280,2015-02-04,102.45798759750555,2.92,2.76,-3.4653394488745883,34829278.0,0.0,1.0,2.78,2.92,2.76,2.85,34829278.0
1281,2015-02-05,102.5569601926522,3.37,2.87,-3.0063658596563645,73355631.0,0.0,1.0,2.88,3.37,2.87,3.31,73355631.0
1282,2015-02-06,102.87593278779886,3.21,3.0,-3.28739227043814,38299959.0,0.0,1.0,3.2,3.21,3.0,3.03,38299959.0
1283,2015-02-09,102.7049053829455,3.07,2.93,-3.278418681219916,24133773.0,0.0,1.0,3.03,3.07,2.93,3.04,24133773.0
1284,2015-02-10,102.74387797809214,3.1,3.01,-3.279445092001692,13995062.0,0.0,1.0,3.07,3.1,3.01,3.04,13995062.0
1285,2015-02-11,102.7028505732388,3.1,3.0,-3.2504715027834683,11741088.0,0.0,1.0,3.03,3.1,3.0,3.07,11741088.0
1286,2015-02-12,102.75182316838544,3.15,3.05,-3.201497913565244,12974994.0,0.0,1.0,3.08,3.15,3.05,3.12,12974994.0
1287,2015-02-13,102.8007957635321,3.18,3.11,-3.1725243243470205,9627555.0,0.0,1.0,3.13,3.18,3.11,3.15,9627555.0
1288,2015-02-17,102.82976835867875,3.17,3.08,-3.2135507351287966,8678124.0,0.0,1.0,3.16,3.17,3.08,3.11,8678124.0
1289,2015-02-18,102.77874095382539,3.135,3.06,-3.2445771459105726,7286117.0,0.0,1.0,3.11,3.135,3.06,3.08,7286117.0
1290,2015-02-19,102.72771354897205,3.08,3.01,-3.2706035566923486,6573575.0,0.0,1.0,3.06,3.08,3.01,3.055,6573575.0
1291,2015-02-20,102.6966861441187,3.13,3.02,-3.266629967474125,10667514.0,0.0,1.0,3.03,3.13,3.02,3.06,10667514.0
1292,2015-02-23,102.71565873926534,3.1,3.03,-3.267656378255901,6323536.0,0.0,1.0,3.05,3.1,3.03,3.06,6323536.0
1293,2015-02-24,102.72463133441198,3.115,3.02,-3.2186827890376772,10916320.0,0.0,1.0,3.06,3.115,3.02,3.11,10916320.0
1294,2015-02-25,102.74360392955865,3.14,3.06,-3.229709199819453,6151341.0,0.0,1.0,3.08,3.14,3.06,3.1,6151341.0
1295,2015-02-26,102.76257652470528,3.125,3.06,-3.2507356106012293,8680872.0,0.0,1.0,3.1,3.125,3.06,3.08,8680872.0
1296,2015-02-27,102.73154911985193,3.12,3.07,-3.2217620213830047,7150249.0,0.0,1.0,3.07,3.12,3.07,3.11,7150249.0
1297,2015-03-02,102.79052171499859,3.23,3.11,-3.1227884321647807,15638083.0,0.0,1.0,3.13,3.23,3.11,3.21,15638083.0
1298,2015-03-03,102.85949431014524,3.23,3.13,-3.1938148429465567,8645029.0,0.0,1.0,3.2,3.23,3.13,3.14,8645029.0
1299,2015-03-04,102.79846690529189,3.14,3.01,-3.284841253728333,12122102.0,0.0,1.0,3.14,3.14,3.01,3.05,12122102.0
1300,2015-03-05,102.75743950043854,3.1,2.98,-3.355867664510109,11472270.0,0.0,1.0,3.1,3.1,2.98,2.98,11472270.0
1301,2015-03-06,102.61641209558519,2.99,2.83,-3.4168940752918853,16785236.0,0.0,1.0,2.96,2.99,2.83,2.92,16785236.0
1302,2015-03-09,102.57538469073182,2.98,2.9,-3.407920486073661,12405937.0,0.0,1.0,2.92,2.98,2.9,2.93,12405937.0
1303,2015-03-10,102.62435728587849,2.98,2.92,-3.4189468968554375,10312381.0,0.0,1.0,2.97,2.98,2.92,2.92,10312381.0
1304,2015-03-11,102.57332988102513,2.945,2.8,-3.499973307637214,11772832.0,0.0,1.0,2.92,2.945,2.8,2.84,11772832.0
1305,2015-03-12,102.41230247617179,2.79,2.715,-3.5809997184189903,13847187.0,0.0,1.0,2.76,2.79,2.715,2.76,13847187.0
1306,2015-03-13,102.39127507131843,2.78,2.71,-3.5920261292007662,8099030.0,0.0,1.0,2.74,2.78,2.71,2.75,8099030.0
1307,2015-03-16,102.40024766646508,2.81,2.75,-3.5830525399825426,6132875.0,0.0,1.0,2.75,2.81,2.75,2.76,6132875.0
1308,2015-03-17,102.39922026161173,2.795,2.7399,-3.5740789507643185,7742219.0,0.0,1.0,2.75,2.795,2.7399,2.77,7742219.0
1309,2015-03-18,102.41819285675837,2.82,2.72,-3.5951053615460946,11385190.0,0.0,1.0,2.77,2.82,2.72,2.75,11385190.0
1310,2015-03-19,102.40716545190503,2.78,2.73,-3.6061317723278705,8819433.0,0.0,1.0,2.76,2.78,2.73,2.74,8819433.0
1311,2015-03-20,102.40613804705167,2.8,2.74,-3.547158183109647,10764776.0,0.0,1.0,2.76,2.8,2.74,2.8,10764776.0
1312,2015-03-23,102.45511064219832,2.85,2.8,-3.508184593891423,7450247.0,0.0,1.0,2.81,2.85,2.8,2.84,7450247.0
1313,2015-03-24,102.49408323734497,2.85,2.76,-3.559211004673199,8724501.0,0.0,1.0,2.85,2.85,2.76,2.79,8724501.0
1314,2015-03-25,102.42305583249163,2.79,2.56,-3.7202374154549753,26985252.0,0.0,1.0,2.78,2.79,2.56,2.63,26985252.0
1315,2015-03-26,102.23202842763827,2.7,2.53,-3.7012638262367514,28286331.0,0.0,1.0,2.59,2.7,2.53,2.65,28286331.0
1316,2015-03-27,102.34100102278492,2.8,2.63,-3.6322902370185273,16844090.0,0.0,1.0,2.7,2.8,2.63,2.72,16844090.0
1317,2015-03-30,102.36997361793158,2.76,2.655,-3.6533166478003034,8558207.0,0.0,1.0,2.73,2.76,2.655,2.7,8558207.0
1318,2015-03-31,102.29894621307821,2.7,2.65,-3.6743430585820787,7025016.0,0.0,1.0,2.66,2.7,2.65,2.68,7025016.0
1319,2015-04-01,102.29791880822486,2.75,2.65,-3.665369469363856,11240503.0,0.0,1.0,2.66,2.75,2.65,2.69,11240503.0
